Accra.KIA,Akatsi,Akim.Oda,Akuse,Asamankese,Axim,Babile,Begoro,Bole,Dodoma,GilgilKwetu,Ho,Kigoma,Koforidua,Kumasi,Lake Manyara,Mbeya,Mtwara,Musoma,Nsawam,Pokuase,Same,Songea,Takoradi,Tamale,Tema,Wenchi,Yendi,date
17.4,8.9,5.1,42.9,33.4,55.8,0.0,38.300000000000004,0.0,271.5,71.8,38.9,83.6,50.2,16.9,117.80000000000001,140.5,232.0,79.1,48.9,0.0,33.4,229.0,7.8999999999999995,0.0,1.2,24.4,0.0,2007-02
62.5,20.2,36.2,116.3,128.8,43.5,5.1,77.4,3.3000000000000003,182.3,51.3,122.1,111.5,103.3,56.2,122.80000000000001,141.6,122.80000000000001,114.2,139.39999999999998,48.0,47.0,211.4,83.2,29.1,66.8,62.8,50.7,2007-03
84.4,261.3,214.4,142.4,137.7,124.89999999999999,166.4,195.79999999999998,171.20000000000002,4.4,150.6,199.7,156.3,119.2,310.9,88.2,70.1,193.3,126.5,188.8,105.5,49.8,69.3,102.9,82.8,99.7,12.0,158.3,2007-04
145.7,128.7,123.6,113.6,175.0,125.4,99.3,122.0,79.8,0.3,88.2,128.1,81.2,96.5,164.2,56.1,12.200000000000001,29.8,99.9,150.7,54.6,94.2,22.7,125.0,137.4,124.99999999999999,166.2,96.3,2007-05
166.0,181.0,99.9,117.4,102.89999999999999,929.1999999999999,61.5,335.9,65.4,0.0,185.0,262.2,13.2,170.0,176.0,13.8,8.0,3.3000000000000003,39.5,140.29999999999998,103.0,6.3,0.0,197.2,85.0,260.1,147.2,118.2,2007-06
117.9,70.19999999999999,100.0,172.2,215.7,492.9,195.2,211.6,121.2,0.0,62.199999999999996,176.1,15.8,192.1,192.9,3.7,0.0,12.0,49.300000000000004,137.6,101.5,1.1,1.9,255.0,160.29999999999998,243.5,130.79999999999998,125.0,2007-07
70.1,82.9,52.4,25.3,122.4,72.0,23.3,264.4,245.6,0.4,115.8,71.4,6.7,97.0,117.7,13.5,0.8,17.1,57.4,96.1,97.2,43.3,1.0,60.7,204.6,38.1,140.3,237.1,2007-08
89.1,29.5,171.20000000000002,184.1,269.5,95.6,126.2,417.4,184.6,0.0,170.29999999999998,256.2,19.0,125.2,534.5,14.2,0.0,20.5,113.7,156.2,58.6,0.1,1.1,161.9,278.9,38.4,228.4,247.4,2007-09
66.1,93.3,212.1,125.7,366.7,268.0,23.8,188.0,86.7,0.0,45.0,162.0,59.8,188.5,153.9,35.3,17.7,41.2,51.2,201.0,160.20000000000002,49.5,43.0,210.6,68.5,115.2,231.9,113.9,2007-10
44.400000000000006,43.800000000000004,72.10000000000001,59.0,105.8,44.8,2.3,82.1,17.3,7.5,23.7,72.0,146.4,64.1,51.699999999999996,63.6,11.0,13.5,91.1,83.0,47.8,22.3,13.6,33.1,0.0,52.0,65.89999999999999,0.4,2007-11
4.0,103.89999999999999,62.3,0.5,11.5,76.9,0.7000000000000001,6.5,0.0,132.4,6.4,0.2,114.7,2.1,19.8,118.3,209.1,17.7,96.30000000000001,7.4,17.0,52.7,285.4,11.9,0.0,3.0,7.3,10.8,2007-12
2.4,13.6,0.5,0.0,0.5,3.9000000000000004,0.0,0.0,0.0,44.5,19.799999999999997,0.0,195.8,6.199999999999999,0.0,70.9,197.7,200.4,64.3,33.300000000000004,0.0,15.5,222.1,28.7,0.0,5.2,0.0,0.0,2008-01
0.0,0.0,82.0,9.1,51.1,48.0,0.0,50.6,0.0,159.5,19.4,59.800000000000004,177.2,14.7,53.7,91.10000000000001,187.0,234.7,54.7,31.400000000000002,5.0,63.2,298.6,1.6,0.0,0.0,0.0,0.0,2008-02
53.1,50.5,114.1,79.8,136.3,89.8,197.4,248.8,134.2,186.2,129.7,146.1,135.3,100.3,97.4,206.7,169.0,200.20000000000002,190.20000000000002,104.7,91.6,399.0,168.8,41.9,30.5,89.5,126.7,74.0,2008-03
205.6,110.6,132.1,172.6,180.9,129.2,73.3,202.50000000000003,85.0,9.3,91.39999999999999,128.9,157.3,171.5,132.0,156.6,76.7,156.0,73.4,138.4,127.69999999999999,56.2,58.50000000000001,104.0,94.5,58.400000000000006,121.2,18.2,2008-04
395.3,179.4,184.7,147.5,184.3,356.6,130.3,315.0,76.5,0.0,61.5,143.5,36.8,277.6,239.6,30.5,25.2,35.8,58.199999999999996,184.1,256.90000000000003,31.1,14.8,220.1,116.9,139.8,85.3,147.5,2008-05
112.6,206.79999999999998,168.2,136.6,198.4,375.7,352.0,275.9,128.6,0.0,40.5,239.0,14.8,167.4,286.7,6.9,0.0,21.5,27.5,128.39999999999998,122.2,2.3,0.0,352.0,140.8,77.60000000000001,75.1,233.4,2008-06
131.2,58.7,131.0,154.5,156.29999999999998,140.0,609.2,212.1,58.6,0.0,183.2,196.5,2.3,143.6,131.1,0.5,0.0,2.9000000000000004,39.3,132.4,88.3,1.1,0.0,107.7,148.8,119.4,134.1,212.20000000000002,2008-07
29.2,33.9,104.4,15.2,170.2,17.3,712.6,221.9,185.20000000000002,0.0,97.0,217.1,4.3,210.7,192.6,0.2,0.0,0.4,25.8,199.4,123.70000000000002,1.0,5.1,34.9,334.59999999999997,31.7,154.4,276.9,2008-08
29.4,152.5,146.1,90.6,90.3,118.5,430.8,321.8,268.4,0.0,77.5,138.6,23.1,61.0,170.70000000000002,17.1,0.0,10.3,55.4,80.4,20.0,25.7,0.0,54.800000000000004,245.0,21.7,245.9,298.0,2008-09
61.2,83.2,325.1,77.5,133.4,97.2,105.4,213.6,152.7,0.0,128.4,201.10000000000002,72.10000000000001,117.2,75.1,66.1,8.2,149.5,164.9,68.8,44.900000000000006,3.6,1.3,58.6,82.8,43.9,290.3,140.0,2008-10
118.3,53.5,107.0,62.9,95.60000000000001,163.1,10.1,11.3,0.0,43.900000000000006,121.8,19.7,156.0,23.7,18.3,93.39999999999999,74.3,45.6,116.7,220.1,52.2,56.7,73.60000000000001,102.9,1.8,29.9,38.4,3.1,2008-11
126.4,14.1,91.7,45.6,60.9,26.8,84.4,31.3,0.0,103.7,7.6,61.2,121.9,87.6,54.8,78.1,164.7,72.2,30.2,69.80000000000001,42.099999999999994,7.3999999999999995,162.8,52.300000000000004,0.0,44.6,1.6,0.0,2008-12
4.9,5.3,3.0,15.2,9.4,41.2,0.0,11.2,0.0,100.7,31.700000000000003,0.0,119.2,19.5,0.0,106.5,242.2,14.799999999999999,95.19999999999999,14.4,39.2,67.19999999999999,202.29999999999998,12.6,0.0,0.0,0.0,0.0,2009-01
15.0,43.8,89.7,21.8,59.3,11.8,38.7,76.7,84.89999999999999,117.0,1.7,53.599999999999994,140.8,151.20000000000002,131.4,84.3,187.7,332.0,46.0,40.3,14.7,24.799999999999997,195.7,5.5,3.1,45.2,26.5,2.5,2009-02
78.6,18.5,50.0,113.3,118.89999999999999,20.8,21.8,100.2,63.4,79.80000000000001,2.6,99.69999999999999,166.8,169.1,110.6,73.60000000000001,172.8,173.3,65.6,122.2,105.89999999999999,12.5,204.4,23.0,21.299999999999997,5.4,172.29999999999998,49.6,2009-03
111.8,159.3,164.4,159.8,150.1,121.7,3.6,147.7,64.6,98.0,85.7,41.9,212.70000000000002,106.6,139.8,147.9,25.8,65.5,182.0,122.80000000000001,67.5,24.7,53.2,104.7,122.6,104.7,126.2,221.6,2009-04
72.5,133.2,215.4,130.3,171.79999999999998,329.8,95.7,99.1,133.0,0.0,96.4,119.9,58.9,218.5,164.6,53.400000000000006,10.7,56.4,132.2,182.8,90.9,14.1,0.3,201.4,105.7,66.3,169.29999999999998,120.69999999999999,2009-05
205.7,320.9,185.5,143.5,222.1,599.7,172.7,393.2,162.6,0.0,41.0,224.0,6.5,153.1,376.7,10.3,0.0,0.0,17.2,147.8,204.7,9.8,0.0,408.3,97.3,289.9,123.5,143.9,2009-06
105.5,36.6,205.10000000000002,46.400000000000006,97.4,402.0,121.6,241.6,202.8,0.0,21.1,92.0,11.9,42.800000000000004,273.5,3.0999999999999996,0.0,0.0,26.4,45.4,67.5,2.2,0.0,175.1,240.7,48.1,158.0,241.7,2009-07
10.3,24.500000000000004,36.3,77.0,51.9,17.3,272.6,90.6,175.5,0.0,111.1,158.3,4.5,57.6,17.6,2.1,0.0,7.8999999999999995,7.9,52.7,44.3,0.7,0.0,29.7,214.3,10.100000000000001,65.3,215.4,2009-08
4.0,23.3,88.6,50.7,26.6,11.4,236.6,152.9,157.4,0.0,57.6,82.8,19.2,83.4,99.3,8.3,0.0,0.6,78.1,103.7,12.600000000000001,0.0,0.0,10.3,189.7,8.1,102.39999999999999,265.2,2009-09
2.6,51.800000000000004,109.1,88.1,125.2,41.3,98.2,163.29999999999998,82.2,0.0,70.4,170.6,71.8,213.9,138.6,80.5,7.2,40.2,134.4,101.4,40.3,51.7,0.3,78.6,108.60000000000001,21.8,153.2,228.7,2009-10
0.0,88.5,63.1,88.60000000000001,107.0,101.3,4.3,63.1,0.5,36.0,144.5,25.4,87.2,43.9,45.2,104.8,105.39999999999999,33.3,107.2,77.8,87.8,107.80000000000001,91.2,19.4,0.0,0.0,75.2,1.3,2009-11
45.3,16.3,34.8,22.2,56.8,42.6,0.0,0.0,8.3,336.9,135.79999999999998,38.4,122.4,36.300000000000004,33.4,179.3,160.70000000000002,75.6,148.20000000000002,24.9,26.7,67.2,132.3,42.4,0.0,34.4,28.7,0.0,2009-12
30.5,21.7,94.4,68.89999999999999,64.3,94.0,0.0,25.5,0.0,104.0,84.8,27.900000000000002,82.3,47.4,14.700000000000001,127.39999999999999,151.1,168.2,83.6,48.0,69.9,95.0,326.1,27.6,0.0,11.6,0.0,0.0,2010-01
75.3,43.7,29.5,42.7,63.6,32.0,8.8,116.6,8.1,122.5,88.5,145.9,157.5,153.10000000000002,52.7,72.8,123.89999999999999,310.1,114.39999999999999,13.0,148.6,33.3,230.9,25.23,0.0,74.8,43.0,15.5,2010-02
32.6,66.7,180.7,144.4,104.8,128.7,0.0,100.3,33.3,39.4,196.7,85.4,97.9,82.80000000000001,52.6,128.8,239.1,203.3,169.2,50.2,55.2,149.0,151.1,44.1,26.8,60.9,74.60000000000001,19.3,2010-03
16.4,71.6,175.8,96.47,111.4,270.0,58.199999999999996,97.2,135.39999999999998,4.9,144.4,199.20000000000002,97.8,139.9,77.3,76.5,37.800000000000004,339.0,166.2,118.2,88.6,115.7,67.0,169.70000000000002,11.8,41.2,215.4,205.0,2010-04
108.5,38.400000000000006,266.0,116.3,173.60000000000002,428.40000000000003,127.7,103.2,76.10000000000001,0.2,190.6,108.4,99.4,149.9,108.9,44.1,14.7,95.60000000000001,100.89999999999999,93.7,125.2,43.2,15.4,296.8,4.2,117.1,150.0,43.0,2010-05
295.0,77.2,279.0,73.5,217.9,463.2,82.6,106.3,268.2,0.0,55.3,186.70000000000002,7.1,34.8,225.79999999999998,3.1,1.0,12.3,35.2,300.7,216.7,3.9,2.3,320.1,199.3,276.3,183.3,219.2,2010-06
88.19999999999999,17.4,34.7,40.2,142.70000000000002,54.3,221.0,222.79999999999998,60.3,0.0,95.89999999999999,58.8,3.0,63.1,83.3,0.30000000000000004,0.0,1.8,37.5,68.8,15.0,0.6,0.0,44.099999999999994,107.6,73.9,263.1,180.8,2010-07
26.900000000000002,67.3,123.0,34.2,117.1,57.8,286.9,106.3,239.5,0.0,219.7,38.4,0.1,122.1,113.1,1.8,0.0,2.0,10.2,95.4,97.0,0.0,1.4,68.60000000000001,287.2,28.5,72.6,300.6,2010-08
54.0,131.7,137.3,172.79999999999998,156.7,120.5,179.3,357.3,254.6,0.0,149.3,227.0,22.0,183.5,165.9,11.4,0.0,0.9,76.9,177.8,225.5,4.0,0.0,116.0,255.0,93.2,250.70000000000002,290.5,2010-09
79.7,127.2,240.5,160.1,400.1,378.4,40.3,241.7,344.7,0.0,204.4,201.5,79.2,182.5,184.0,31.3,0.0,4.5,98.3,275.9,98.3,1.4,2.1,167.70000000000002,184.4,63.9,233.7,157.4,2010-10
59.2,113.4,89.2,118.5,149.2,293.7,0.0,189.9,4.3,6.199999999999999,67.6,39.2,80.6,64.5,80.9,140.5,17.6,6.9,110.7,85.1,178.4,32.1,0.3,133.0,0.8,93.2,54.0,0.3,2010-11
57.7,5.9,95.39999999999999,48.4,64.3,179.0,0.0,49.3,0.0,117.4,16.6,6.0,176.7,13.2,38.3,130.6,93.1,86.2,80.8,34.8,9.6,34.7,159.0,21.2,0.0,11.7,8.6,0.0,2010-12
