"","date","Same","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","K"
"1",1983-01-11,1.5,47.7,53.4,0,0,0,0,0,0,0,1.3,60.7,0,0,0,0,0,0,0,0,0,76,34.3,0,0,0,0,47.4,10.6000003814697
"2",1983-01-18,0,9.6,70.2,0,0,0,0,0,0,0,42.1,19.1,0,0,0,0,0,0,0,1.1,0,3.7,34.8,0,0,0,0,58.8,22.4000000953674
"3",1983-01-25,0,12.6,5.1,0,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,6.1,0,0.6,50.2,0,0,0,0,0,29.2000000476837
"4",1983-02-01,0,15,0,0,0,0,0,0,0,0,2,35.1,0,0,0,0,0,0,0,5,0,0,14.8,0,0,0,1,0.8,51.099999666214
"5",1983-02-08,32.1,24.6,56.4,8.4,0,0,0,0,0.3,0,0.3,53.2,0,0,0,0,0,0,0,17.8,0,35.3,48.8,0,0,16,4,1.6,32.0000002384186
"6",1983-02-15,73.6,58,54.5,25.6,0,0,9.1,0,0,0,13.5,87.2,27,0,70.9,0,0,8.2,0,6.4,0,28.9,24.1,0,0,0,11.1,32.6,24.0999999046326
"7",1983-02-22,0,10.3,21.8,0,0,0,0,0,0,16.3,0.2,23.8,0.5,0.8,0,0,0,0,0,0,0,3.8,3.4,0,0,0,0.6,0.9,43.9999995231628
"8",1983-03-01,0,42.9,25.6,0,0,0,0,0,0,0,4.7,54.1,0,6.9,0,0,0,0,0,0,0,4.3,20.9,0,0,0,0,0,44.2000012397766
"9",1983-03-08,51.5,22.4,83.9,0,0,0,0,0,0,0,0,138.2,0,0,0,0,0,0,0,1.8,0,39.7,45.5,0,0,0,0,1.2,21.0000003576279
"10",1983-03-15,0,23.4,94,42.9,0,0,7.6,0,0,8.6,46.9,97.6,22.9,0,0,0,0,4.1,0,6.9,0,57.5,42.4,0,0,0,37.4,40.1,33.7999997138977
"11",1983-03-22,5.8,15.9,18.4,2.8,0,3.3,5.6,0,0,8.9,10,17,0,0.8,16,0,0,8.5,4.3,0.5,0,0,33.3,0,0,0,6.3,31.6,21.8000001907348
"12",1983-03-29,4.3,31.5,55.9,34.8,19.8,1.8,2.3,5.1,101.5,3.8,30.6,5.5,17.8,24.3,1.9,8.1,83.5,29.9,71.6,1.3,21.3,25.7,15.3,15,123.1,0,59.3,8.7,70.1999998092651
"13",1983-04-05,0,43.5,7.6,46.3,17.9,83.6,32.3,2.3,0,22.1,7.3,43.6,14.2,5.9,42.2,42.2,0,33.3,45.5,7.6,22.9,0,16.4,13.6,0,0.8,18.9,0.4,45.0999984741211
"14",1983-04-12,3.1,30.5,12.5,6.1,0,0,14.8,0,0,2,73.7,5.4,8.1,3,43,0,0,11.5,3.5,8.4,0,0,21.7,0,0,0,6.3,9.2,49.7000007629395
"15",1983-04-19,0,12.1,17.7,17.2,0,2.5,47.5,0,0,63.5,16,37.5,0.8,32.1,100.6,0,3.5,40.3,25.7,25.1,0,0,8.2,0,6.6,4,14.6,26.3,40.3000001907349
"16",1983-04-26,33.5,76,3.7,1.3,19.3,0.2,35.1,25.4,8.1,12.8,98,0.4,1.5,145.8,64.7,3.3,55,22.2,107.1,92.3,54.8,0,9,32.8,0.3,11.7,28.3,42.5,61.9000010490418
"17",1983-05-03,15.2,19.6,0.6,11.9,0,0,0,0.8,39.1,0,53.7,50.2,0,1.8,20.3,0,15.9,49,0,32,0,6.1,6.7,0,5.6,3.8,90.2,24.5,27.3999996185303
"18",1983-05-10,41.1,8,13.3,55.9,6.9,6.4,11.2,60.7,13.7,33.8,24.2,69.3,57.5,101.4,50,43,45.5,50.3,31.5,4.6,10.6,2.2,6.9,34.8,58.4,0.3,38.2,51.3,0
"19",1983-05-17,13.4,0,0,11,0,7.8,0,13.4,63.5,17.8,14.6,97.2,0,110,38.6,0,34.6,73.7,26.7,20.6,1.5,0,0,0,89.6,72.1,42.5,8.2,0
"20",1983-05-24,9.7,0,0,37.1,27.6,26.7,0,83.4,7.9,74.2,20.3,47.5,31.7,100.3,47.3,13.4,38.1,64,46.6,20.3,17,0,0,20,21.1,20.3,30.9,4.5,0
"21",1983-05-31,20.7,3.1,13.1,82.3,4.8,21.5,21.1,22.6,22.9,34.4,2.7,34.2,5.1,183.5,7.9,36.4,36,53.4,23.4,0.3,0,0,2.2,0,19.8,11.2,46.4,7.7,0
"22",1983-06-07,0,0,0,68.3,48,84.1,73.2,28.5,12.9,80.8,5,4,22.9,47.2,85.7,24.9,45.9,54.1,58.2,8.6,73.8,0,0,43.7,17.5,18.3,47.7,1.9,0
"23",1983-06-14,0,0,0,72,76.1,32.4,39.4,10.9,11.7,20.9,0,4.9,35.5,8.2,24.8,28.8,48.7,20.7,27.2,18.6,68.8,0,0,86.2,12.1,27.9,34.8,0,0
"24",1983-06-21,5.4,4,0.4,8.6,23.4,87,21.6,65.5,40.6,33.8,42.1,27.1,21.8,16.4,32.3,82.2,28.8,11.7,76.4,69.1,12.2,0,0,3.9,15.8,26,35.6,6.9,0
"25",1983-06-28,0,0,0,0.6,0.3,0,0,0,8.3,0,6.2,23.6,0.5,1.3,0.5,0,23.2,14.1,0,28.4,0,0,0,0,28.7,22.3,10.8,3.2,0
"26",1983-07-05,0,0,0,27.2,0,5.1,52.6,2.8,21.1,8.9,0,0,27.2,22.1,12.2,0,33.2,3.6,14.4,0,0,0,0,0,31.1,20.7,11.2,0,0
"27",1983-07-12,0,2.7,0,5.9,0,7.4,86.4,4.1,41.4,7.7,7.5,0,4.5,3.9,29.3,40.9,43.8,1.3,29.8,29.4,0,0,0,0,41.7,36.2,27.6,0,0
"28",1983-07-19,0,0,0,0,1,0,0,8.4,0,0,1.1,0.6,0,5.9,0.3,0,24.9,0,5.1,32.1,0,0,0,2.1,0,0,4.3,3.8,0
"29",1983-07-26,0,0,0,0.8,0,0,0,0.3,0,0,20.1,2,0,0,0,0,9.5,0,0,18.6,0,0,0,0,0.2,31,0.4,0,0
"30",1983-08-02,0,0,0,2,2.1,0,0.5,1,43.1,0,13.9,0,2,0,2.5,0,12.8,0,0.5,8.6,0,0,0,0,16.7,2.3,11.8,4,1.10000002384186
"31",1983-08-09,0,24.7,0,1.5,0,0,0.8,1.1,31.5,10.2,7.4,3.1,2.6,1,0.5,0,5.4,0,3,18.1,0,0,0.4,0,39.3,30.3,5.9,2.3,0.5
"32",1983-08-16,0,4.4,0,0.3,5.1,0,0.5,4.1,41.4,3.6,18.1,0.3,1,7.1,2.8,0.3,1,0,2.8,34.5,0,0,0,0,2.2,2.5,0.9,0,0
"33",1983-08-23,0,0,0,43.7,2.8,0,17.6,0,14.5,0,3.4,0,10.5,13,2.8,0.3,38.6,4,0,23.1,0,0,0,0,4.4,35.1,13.6,0,0
"34",1983-08-30,0,2,0,47.8,36.9,12.7,73.7,0,22.6,42.4,4.1,0,18.3,3.1,30.7,0,42,16.6,16.2,24.9,44.8,0,0,29.9,69.8,39.8,27.1,0,0
"35",1983-09-06,0,3.6,0,10.7,3.8,1.5,14,4.7,84.8,3.3,16,0.7,20.1,25.1,6.9,0.6,47.5,17.3,12,63.9,0,0,0,13.2,52.5,62.2,38.1,0,0
"36",1983-09-13,0,0,0,13.7,0.5,25.4,68.3,0.5,32.6,14.5,23,0,0.5,0.8,9.4,7.3,27.3,30.7,17.3,6.3,0,0,0,11.6,45.6,32.3,19.6,3,0
"37",1983-09-20,1.7,1.4,0,5.3,4.6,7.1,5.4,8.2,6.4,71.6,1.6,1,35.3,15.8,28.9,22.8,36,50.3,4.4,15.3,0,0,3,0,56.2,31.5,56.4,0,0
"38",1983-09-27,0,0.5,0,19.6,12.2,48,3.5,46.7,4.8,97.5,27.7,0,44.7,54.1,61.5,91.2,2.9,31.5,95.3,13,2.5,0,0,43.1,29.2,0,26.2,3.1,0
"39",1983-10-04,0,10.8,0,18.3,0.3,4.3,67.1,3.5,21.8,28.5,48.8,0.2,13.9,19.3,11.3,0,0.4,40.7,36,27.9,0,0,0,0,4.3,3.1,28.9,2.7,0
"40",1983-10-11,0.1,47.5,0,17.9,0,22.9,28.8,0,1.8,15.5,7.8,0,30.8,0.3,19.6,0,2.7,46.5,43.9,60.3,0,0,0,0,0.3,0,28.3,0,20.5
"41",1983-10-18,1.6,55.9,26,0.3,0,15.2,35.4,14.5,6.5,8.4,18.5,7.6,44.7,29.7,1.8,117.1,0,23.5,87.8,11.2,0,0,1.3,25.2,0,1.8,22.2,0,37
"42",1983-10-25,1,10.2,0.5,4.3,0,14.7,11,0,1.8,64.5,5.8,1,17.7,61.2,9.1,0,0,13,23.2,9.7,0,0,1.9,0,0,0,4.1,16,0
"43",1983-11-01,0.5,12.8,0,0,0.3,0.3,0,0,6.6,0,9.6,22.5,0,1.4,14.2,5.6,0,0,4.9,22.7,0,0,0,0,0,0,1.6,0.9,23.5
"44",1983-11-08,0,9,0,16.5,1.6,1.8,16.5,0,0,17.3,15.5,5.1,53.6,8.33,25.3,35,0,0,6.3,42.6,0,0,0,15.4,0,0,34.8,0,12.3999996185303
"45",1983-11-15,19.1,6.9,25.2,12.5,0,0,0,0,0,10.4,18.7,0,13.5,0,34.3,8.4,0,0.3,16.3,24.7,0,14.1,13.7,0,0,0,6.9,19.4,14
"46",1983-11-22,1.6,33.4,16.8,5.3,0,4.9,26.2,0,0,17.2,19.4,13.9,5.8,0,25.2,10.7,0,0,32.8,1.6,0,5.1,7.7,8.9,0,0,13.8,17.1,27.7999992370605
"47",1983-11-29,2.1,9.6,0,33.8,3.5,38.8,11.6,11.4,32.5,14.3,7.7,10.4,13.2,17.31,0.3,9.6,45.6,20.2,27.7,18.6,0,1.1,0,40.4,0,0,31.6,3.3,24.1000001430512
"48",1983-12-06,4.8,55.1,15.5,0.5,13.5,1.5,24.4,0.8,0,59.2,5,0.2,16,9.7,23.4,1,0.4,0,22.8,6.1,0,39.8,24.7,0,0,0,27.7,20.8,33.6999990940095
"49",1983-12-13,44.3,34.4,65,84,0,3.8,1.3,2.5,0,17.5,12.3,3.3,0,0.8,4.1,0,0,0.3,0,13,0,17.3,45,0,0,0,18.5,0.3,21.2000002861023
"50",1983-12-20,105.4,23.7,61.6,1,0,2.8,0,6.6,16.3,16.8,26.2,1.6,1.8,0,0,35.6,0,0.8,0,52.6,0,132.3,69.2,6,0,0,9.9,76.7,20.1999995708466
"51",1983-12-27,18.5,13.2,139.3,0,0.8,0,0,12.7,0,0,8,1.6,0,0,0,0,0,0,0,11.1,0,29.9,28.6,0,0,0,1.2,32.6,40.0999991893769
"52",1984-01-03,0,11.6,234.9,0,0,0,0,7.2,0,0,1.6,0,0,3.6,0,0,0,0,0,3.3,0,19.5,44.7,0,0,0,11.2,2.4,43.4999997615814
"53",1984-01-10,10.2,8.3,77.4,0,3.1,0,0,0,0,19.3,46.8,2,19.6,2.3,0,0,0,0,0.5,0.5,0,82,36.6,34.2,0,0,15,27,17.099999666214
"54",1984-01-17,17.8,26.1,17.5,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,21.3,145.9,0,0,0,14.8,34.1,5.79999995231628
"55",1984-01-24,2,27.2,71.5,0,0,0,0,0,0,9.1,0.9,0.3,0.5,30.5,0,0,0,0,0,0,0,44.5,63.7,0,0,0,1.3,21.7,28.8999998569489
"56",1984-01-31,0,43.4,37.7,0,9.7,2.8,0,11.4,0,15.5,17.5,69.9,49,0,0,0,0,0,1.3,7.9,0,78.7,3.4,0,0,0,0.4,45.3,27.2999997138977
"57",1984-02-07,0,10.4,22.9,0,0,0,0,0,0,0,2.4,0.6,0,0,0,0,0,0,0,0,0,12.5,63.8,0,0,0,0,1.2,32.3999996185303
"58",1984-02-14,1.2,18,51.7,0,0,7.1,4.6,2.5,0,6.8,5.2,0,0,22.6,2.5,6.9,0,0,5.6,0,0,14.4,9.1,0,0,0,2.6,0,17.400000333786
"59",1984-02-21,0,8.5,77.4,8.9,0,0.8,5.8,0,0,0.8,0,14.6,7.4,5.1,22.6,0,0,0.5,1,0,0,4.7,40.7,0,0,0,17.6,1.3,24.5
"60",1984-02-28,0,12.4,16,7.9,48.5,34.5,55.6,0.3,0,31.2,15.6,5.6,22.6,12.2,1.8,14.7,0,3,38.5,0,0,14.8,29.7,19.4,0,0,90,21.2,29.8999996781348
"61",1984-03-06,72.6,65.1,23.3,20.6,0,15.7,58.7,10.7,29.5,19.3,0,83.9,52.3,27.8,65.1,35.3,31.4,74.2,18.5,0,0,29.7,59.6,0,13.3,23.8,108.4,0,37.3999996185303
"62",1984-03-13,8,18.3,121,69.8,2.3,48.3,99.9,3,0,3.6,6.3,78,1,22.6,26.9,0,1.8,84.6,25.2,0,1.8,25.5,63.6,3.8,0,0,118.5,78.7,5.80000019073486
"63",1984-03-20,0.7,0,22.4,36.8,10.2,34.9,28.4,40.4,42.2,15.8,0,12.4,45.5,16.8,69.4,40.1,7.4,53.7,40,3,15,0.9,1.4,17,0,0,25.2,1.5,26.8999996185303
"64",1984-03-27,1.3,14.1,69.7,36.3,0,31.6,48,0,0,19.8,16.7,6.8,7.4,13.9,84.1,5.8,0,7.8,11.6,0,0.5,10.2,27.5,16.4,0,0,9.9,8.4,19.2000007629395
"65",1984-04-03,0,21.4,1.4,0.7,42.4,17.3,0,29.3,23.3,68.6,12.6,58.9,30.5,107.2,1,0,23.2,52.3,59.1,7.2,25.1,0,58,66.8,22.5,0,48.5,10,49.4999995231628
"66",1984-04-10,18.2,43.4,1.5,2.5,4.3,13.2,2.3,77.5,16.7,56.4,39.4,88.4,3.1,110.5,35.1,3.1,40.9,8.1,30.9,1.8,0,109.3,14.5,0,33.3,2.4,6.1,50.9,34.7999992370605
"67",1984-04-17,19.8,1.2,10.4,25,33,57.7,1.8,27,2.3,49.3,9.9,16.2,7.9,15.7,85.1,20.8,7.9,125.1,42.9,28.9,23.1,5.1,1.1,24.6,2.1,0,20.8,7.2,34.0999984741211
"68",1984-04-24,123.5,75.2,6.9,16,1.3,19.8,0.8,19,91.7,5.8,89.1,33.1,3,32.6,30.9,31.7,0,20.1,27.6,52.6,2.3,0.7,41.3,0,5.6,18.4,26.7,97.2,0
"69",1984-05-01,21.6,0,1.2,17.3,3.3,58.2,9.5,5.4,41.2,24.8,16.6,68.6,30.9,1.8,94.6,50.8,9.3,51.8,69.9,3.3,12.5,0,0,22.8,0.5,2.5,77.2,24.8,0
"70",1984-05-08,0,26.7,0,5.4,16.3,54.4,48.3,23.8,67.8,20,44.4,24.5,19.5,27.2,17.3,5.9,25.2,5.6,49.2,18.6,7.6,0,0.9,22.5,24.5,26.7,39.4,2.7,0
"71",1984-05-15,4.7,15.1,1.9,27.7,50.8,99.6,29.7,31.3,30.2,14,19.1,12,36.5,180.6,30.3,20.8,54.9,66.4,32.8,0,2.3,0,1.9,47.3,15.3,42.8,0,8,0
"72",1984-05-22,0,0,0,70.7,1.8,11.5,70.1,66.6,1.3,17,30.7,79.6,7.1,60.2,26.2,0,19.8,28.4,29.4,12.2,1.3,0,0,19.1,19.1,37.6,47,0,0
"73",1984-05-29,8.3,4.1,1.5,35.6,50.1,40.2,2.8,69.2,0,61.7,8.2,85.6,48.2,79,55,25.2,37.2,33.8,23.2,2,76,0,0,93,14.6,64.5,18.8,0,0
"74",1984-06-05,0,0,0.3,23.9,24.7,13.2,7.4,11.5,14,46,1,28.1,52.1,89.5,22.1,15.2,64.9,58,29.4,5.6,9.3,0,0,16.8,102.2,38.1,13.2,1.7,0
"75",1984-06-12,0,0,0,64,69.4,35.5,67.8,163.9,22.3,115.9,7,64.2,118.9,325.4,44.9,32.3,7.1,9.2,61.9,17.5,38.2,0,0,36.8,4.4,19.6,135.9,5.9,0
"76",1984-06-19,26.1,0,1.1,31.3,0.5,43.6,55.9,18.9,11.2,69.5,9.4,40.3,31.7,53.8,56,30.8,30.4,31.7,73.4,8.9,0,0,0,5.7,72.5,5.4,231.4,8.7,0
"77",1984-06-26,2.7,0,0,63.4,1.3,16.6,61,17.2,64,75.2,3.8,36.3,4.9,225.1,61.7,0,96.5,69.9,15.8,0,0,0,0,2.4,43.9,21.9,73,1.6,0
"78",1984-07-03,1,0,6.8,33.1,1.5,10.2,56.6,0,25.4,24.7,3.3,6.9,13,12.7,29.2,70.1,38.6,69.9,60.4,13.5,0,0,0,4.2,21.7,15.5,19.3,5.2,0
"79",1984-07-10,0,0,0,88.9,40.7,14.3,20.1,0,79.3,31,1.9,4.3,32.3,62.3,24.9,13.3,64.2,62,8.6,13.8,44.7,0,0,32,49,45.4,44.9,0,0
"80",1984-07-17,5.2,3.5,0,46.3,16.5,64.2,37,0,22.1,79.5,30.7,0,31.4,5.9,74.6,75.1,22.3,9.6,52.9,31.5,5.6,0,0,2.2,52,0.3,29.8,4.4,0
"81",1984-07-24,0,3.2,0,76.2,0,46.5,53.9,0,107.4,56.4,5,31.5,36.1,2.8,137.9,6.9,37.6,25.7,37.2,66.3,0,0,0,33.8,29.6,53.3,20.8,0,0
"82",1984-07-31,0.1,0,0,53.5,0.8,31.4,104.6,26.2,122.4,165.1,0,0,99,17.9,60.6,28,25.1,84.9,50.9,28.7,0.5,0,0,18.2,64.6,28.6,53.1,0,0
"83",1984-08-07,0,0,0,34.8,5.1,4,17,142.5,11.2,9.4,9.8,0,23.6,21.1,25.3,1.5,31.5,23.3,49,23.2,0,0,0,10.1,33.3,11.9,26,0,0
"84",1984-08-14,0,2,0,1.3,15.7,18.4,50.3,0.9,40.3,2,11.1,0,2.5,13.5,1.3,0.3,66.7,7.7,13.3,22.9,0,0,0,20.5,13.1,42,56.6,0.9,0
"85",1984-08-21,0,0,0,7.9,1.5,22.1,8.9,0,14.2,5.3,5.1,0,9.7,8.1,17.8,6.6,86.6,58.5,25.6,8.9,0,0,0,86.4,29,18.6,15.7,0,0
"86",1984-08-28,6.2,3,0,79.1,62.2,22.9,33.3,1.1,35.1,19.1,2.1,0.7,50.2,6.1,6.7,3,62.4,51.5,51.9,21.7,19.9,0,0,34.6,50.8,29.8,118.1,5,0
"87",1984-09-04,0,0,0,0.6,0,1.5,0,0,25.7,50.2,2.7,7.1,1,0,0,3.3,41.1,44.9,4.6,6.1,0,0,0,1.8,8.3,4.3,0,0,0
"88",1984-09-11,0,10.6,0,43.2,57.8,37,44.3,42,33.5,36.9,4,0,39.1,24.6,22.1,49.5,31.1,9.9,71.1,4.6,65.1,0,0,58.5,60.1,54.8,11.7,0,0
"89",1984-09-18,0,0,0,143.6,39.9,26.2,13.3,3.1,14.4,49.2,2,0,21.1,11.9,45.5,45.6,49.5,47.3,16.4,5.3,13.5,0,0,51.8,51.9,40.4,29.9,9.3,0
"90",1984-09-25,0,1,0,38.8,11.2,111.5,44.4,24.2,23.9,8.1,4.1,0,34.3,43.8,34.5,5.1,18.8,13.9,69.8,13.3,12.7,0,0,16.8,38.7,37.1,7.7,0,16.5
"91",1984-10-02,1.7,69,0,44.1,0,30,59.8,24.7,13.5,17.7,30.4,0,94,24.5,129.9,52.9,33.1,0.6,61,1.8,0,0,0,24.1,7.8,35.6,19.6,3.2,28.9000005722046
"92",1984-10-09,0.2,14.5,0,59.1,0.8,31.3,36.6,13.1,48.5,51.6,45.6,2.1,16.2,96,39.8,55.1,15.2,45.6,7.1,38.9,0.5,0,1.1,3.8,7.2,11.5,20.1,23.3,0
"93",1984-10-16,20,13.7,0,22.1,19.3,67.1,28.9,18.4,1.3,70.1,9.6,0,52.1,30.7,54.1,19.6,30.3,16.5,84.8,3.7,37,0,2.2,18.8,8.8,4.1,17,0,0
"94",1984-10-23,2.5,19.4,0,1.8,0,6.1,14.5,49.8,0,15.3,22.9,0,13.2,59,57.5,27.9,0,0.5,16.8,40.4,0,0,0,48.2,0,0,16.3,58.6,24.3999996185303
"95",1984-10-30,36.7,39.8,0,0,21.3,3.1,28.7,0,0,32,2.8,1.4,25.7,10.2,21.1,11.4,0,0,0,6.2,0,4.3,1.3,14.2,0,0,6.1,83.2,33.2999999523163
"96",1984-11-06,6.3,70.7,0,0,0,35.9,1.5,1.1,4.6,2.1,13.7,13.9,12.5,35.3,11.4,18,7.8,10.7,1.9,6.6,0,4.6,4.2,18.5,24,27.2,10.4,87,65.300000011921
"97",1984-11-13,21.7,44.5,119.9,33.2,12.2,1.3,17,52.5,4.1,45.8,40.7,7.6,19.6,28,39.9,5.6,0,42.4,4.9,18,15.1,68.1,14.6,12.6,0,0,0,10.1,34.3999996185302
"98",1984-11-20,3.2,21.2,7.4,0,0,0,6.1,0,0,15.2,11.5,0.4,5.1,4.6,3.6,0,0,0,0.5,0,0,0,46.7,0,0,0,0,7.4,34.8999996185303
"99",1984-11-27,0.6,21.5,0,11.2,0,9.1,0,0,0,2.3,54.5,0,41.7,0,3.6,0,0,0,0,18.3,0,0.2,24,6.4,0,0,0,4.4,18.0999994277954
"100",1984-12-04,5.8,12.3,10.2,1.3,0,8.9,0,0,0,0,30,1.1,0,0,2.3,0,0,0,0,0,0,83.9,55.1,0,0,0,6.9,21.8,34
"101",1984-12-11,10.5,34.8,48.2,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,44.3,0,40.7,117.3,0,0,0,0,41.2,28.2999999523163
"102",1984-12-18,8.2,7.5,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,27.9,0,0,0,0,4,37.3999993801116
"103",1984-12-25,0.3,50,53,0,25.4,22.3,0,0.3,0,34.5,18.5,0,5.1,0,35.8,25.9,0,0,18,0,31.7,16.9,56.4,8.6,0,0,0,0.5,22.400000333786
"104",1985-01-01,0,40.9,27.5,0,0,0,0,0,0,0,2.3,18.8,0,0,0,0.5,0,0,0,0,0,1.9,65.5,5.8,0,0,6.9,15.5,33.2999992370605
"105",1985-01-08,1.4,5.7,13.8,2.5,4.8,0,0.5,34.5,0,2.5,0,12.4,3.6,13.5,0,1.59,0,0,0,0,0.3,0,2.3,0,0,0,0,0,18.9000000953674
"106",1985-01-15,0.5,13.5,9.1,0,0,0,15,0,0,0,3.5,20,0,0,0,1.34,0,0,0,0,0,34.6,6.6,0,0,0,0,0,28.4000005722046
"107",1985-01-22,0,9.7,44.1,0,0,0,0.5,7.5,0,1.8,30.5,0.2,16.8,0,0.8,0,0,9.9,0,4.1,0,105.1,48.1,2,0,0,0,20.9,38.8999989032746
"108",1985-01-29,3.3,52,98.1,16,0,15.5,0,0,0,21.1,79.6,0.8,0,2.3,0.8,0,0,0,9.9,6.4,0,57.4,55.3,0,0,0,0,30.5,36.1000002622605
"109",1985-02-05,63.5,64.7,20.7,0,0,0,0,0,0,0,40.7,56.3,0,0,0,1.14,0,0,0,23.9,0,42.2,75.7,0,0,0,0,83.4,28.8000001907349
"110",1985-02-12,11.9,6.3,25.7,0,0,0,0,0,0,51.8,2.6,15.2,0.5,1.8,5.8,0.92,0,0,16.7,0,0,86.6,52,0,0,0,0,4.3,17.2000002861023
"111",1985-02-19,33.8,25.2,62.8,0,0,0,0,0,0,7.6,0,0,0,3.3,0,0.49,0,0,4.8,0,0,9.5,4.9,0,0,0,0,7.4,2
"112",1985-02-26,0,6.3,29.9,29,0,0,0,0,0,0,1.3,12.6,16.5,0,0,0,0,0,0,0,0,35.9,9.7,0,0,0,0,8.7,24.7999992370606
"113",1985-03-05,3.1,9.7,8.5,43.4,0,17.8,31.8,19.3,11.2,59.2,0,19.1,5.1,71.6,31.3,7.99,0,9.7,17.5,2.1,0,0,1.2,0,0,0,58.4,0.5,0
"114",1985-03-12,0,0,0,55.1,20.3,16.5,6.7,2.3,1.3,16.7,0,0,50.8,26.7,70.7,7.24,35.9,101.3,15.8,0,20.2,0,0,23,0,0,21.6,2.9,21.7999992370605
"115",1985-03-19,2.8,54.3,39.6,92.5,29,32.8,72.2,35.6,8.9,6.7,48.4,42.2,28.2,67.8,3.1,3.49,2.8,9.5,26.8,8.4,26.4,6.6,50.9,39.8,3.9,0,35.3,66.4,46.0999994277954
"116",1985-03-26,13.8,77.1,46.3,35.3,12.7,20.6,1.8,4.1,38.3,34.2,146.9,0.3,40.8,17.5,130.3,4.15,58.8,13.9,79.5,80,10.7,32,80.1,26.6,30.8,0,43.9,181.9,76.2000012397767
"117",1985-04-02,7.3,48,39.3,52.6,33,16.8,47.8,3.1,2.5,0.5,78.2,2.6,62.5,46,36.3,56.12,41.5,40.6,6.2,12.7,0.5,31.9,19.4,19.1,5.6,0,77.6,51.8,50.0999994277954
"118",1985-04-09,0,46.1,20.8,0.3,30.2,0,0,1.5,33.5,0,105.2,47.2,0,0,19.1,13.46,9.3,91.2,0,71,8.9,0.3,23.6,0,42,13.2,0,24.6,57.8000001907349
"119",1985-04-16,8.8,24.1,6.5,72.1,0,17.8,22.6,47.3,5.1,5.1,61.3,10.2,5.4,0,35.6,29.91,0,4.7,24.7,32.5,0,3.7,51.9,3.5,1.4,0,0,59.6,0
"120",1985-04-23,0.6,25.6,0,24.9,3.8,8.6,8.4,0,16.5,2.5,19.1,27.1,0,4.1,48.2,10.74,0,26,32.6,72,0,3.1,14.6,0,1.3,2.5,34.1,14.4,50.2000007629395
"121",1985-04-30,60.4,3.2,3.9,38.3,73.2,11.2,32.8,52.9,87.2,71.9,15.1,132.6,56.1,90,215.7,38.53,39.9,34.6,58.3,1.9,29.5,1.3,35.7,66.7,45.4,2.5,36.3,59.8,0
"122",1985-05-07,15.8,17.1,1.3,3.4,34.3,50.1,16.1,17.2,1,27.9,64.5,75.8,41.8,85.6,24.3,21.31,0,12.2,67.6,22.8,24.3,0,0,31.2,0.7,76.4,22.6,12.4,20.2999992370605
"123",1985-05-14,5.4,7.4,1.1,45.1,21.6,9.9,44.7,29.1,23.9,24.9,18.3,84.4,16.2,82.9,33.5,69.07,25.3,41.8,16.3,39,32.5,0,1.9,4.7,27.2,3.8,48.8,4.4,0
"124",1985-05-21,0,1.2,0,11.7,44.4,26.5,43.2,56,33.3,17.6,30.8,22.3,16.8,118,103.2,41.75,20.9,2.5,51.2,42.4,90,0,0,45,0,17.5,42.1,0,0
"125",1985-05-28,0,0,0,24.7,70.7,33.6,30,34.2,7.6,53.9,8.7,28.5,25.7,103.8,52.6,41.66,38.8,50.5,31.4,26.2,12.9,0,0,27,17,15.5,38.9,0,0
"126",1985-06-04,0.3,0,0,0,24.1,35.6,0,36.5,38.6,17,0.9,28.4,17.5,118.1,77.7,1.88,4.1,25.8,16.9,9.7,38.6,0,0,5.3,43.1,15.8,0,2.5,0
"127",1985-06-11,2.1,0,0,101.6,65.9,76.8,52.1,60.4,32,23.6,7.8,18.2,86,203,41.9,6.35,3.1,36.1,27.7,31.8,42.2,0,0,66.4,25.5,28.2,21.1,4.6,0
"128",1985-06-18,1,19.7,0,36.4,0,6.9,31.8,37.3,22.9,49.2,14.2,0,0,18.1,11,0,109.2,10,0.8,39.7,0,0,0,46.6,36.2,118.3,10.9,3.2,0
"129",1985-06-25,0.8,0,1.4,71.5,0.9,0.5,22.4,39.9,57.2,70.3,1,36.1,8.4,108,32.5,4.83,19.7,38,166.1,17.3,0.3,0,0,43.4,85.1,86.6,17.8,0,0
"130",1985-07-02,3.2,0,5.7,180.4,0.6,17.9,62.1,28.5,35.5,25.4,2.1,18.8,40.7,90.5,24.9,6.35,42.1,108.2,8.2,2.4,1,0,0,31.6,41,54.1,127.9,2.1,0
"131",1985-07-09,2.2,0,0,32.4,21.1,55.9,153.4,11.3,92.4,67.2,10.6,0,105.7,21.3,35.8,1.14,81.4,38.1,98.1,36.5,5.3,0,0,25.6,30.2,43.4,61.9,4.8,1.10000002384186
