"","date","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","Same"
"670",1982-11-01,4,5,7,6,5,3,19,0,7,NA,0,7,4,3,6,2,4,2,12,1,0,10,2,1,2,4,24,0
"671",1982-11-02,1,0,2,2,3,1,5,15,4,NA,0,1,1,1,2,9,3,0,18,0,1,5,0,12,6,0,52,0
"672",1982-11-03,0,3,1,3,1,2,0,1,2,NA,0,5,2,0,4,1,1,0,13,0,0,0,0,0,0,1,56,0
"673",1982-11-04,0,0,11,4,9,2,6,1,10,NA,0,4,14,0,3,0,3,1,11,0,0,2,1,0,0,1,20,0
"674",1982-11-05,0,0,0,1,1,1,2,0,2,NA,0,2,1,1,2,0,3,1,9,0,0,0,1,0,0,0,14,0
"675",1982-11-06,1,0,1,3,1,2,2,0,3,NA,0,2,2,3,3,0,2,3,5,3,0,0,3,0,0,1,1,0
"676",1982-11-07,2,0,2,2,2,2,1,0,5,NA,0,1,1,2,1,0,3,2,14,2,0,0,2,0,0,1,18,0
"677",1982-11-08,0,1,5,4,3,5,7,0,8,NA,0,3,7,3,4,0,5,2,15,1,0,0,2,0,0,1,22,0
"678",1982-11-09,0,6,3,3,4,2,1,0,5,NA,1,6,2,0,3,0,2,2,14,0,0,5,2,0,0,2,22,0
"679",1982-11-10,1,6,0,8,10,1,0,0,9,NA,3,3,2,2,5,0,1,5,19,1,0,7,5,0,0,0,13,1
"680",1982-11-11,2,5,0,1,1,3,0,0,1,NA,3,1,7,1,1,0,1,1,4,1,0,11,1,0,0,0,36,1
"681",1982-11-12,8,2,0,0,0,1,0,0,1,NA,2,1,0,1,0,0,2,1,9,0,0,12,1,0,0,0,12,0
"682",1982-11-13,32,0,1,4,2,3,0,0,6,NA,10,7,12,2,3,0,3,1,4,1,0,0,1,0,0,0,1,0
"683",1982-11-14,26,5,0,1,0,1,0,0,1,NA,13,6,7,2,4,0,6,0,2,0,0,0,0,0,0,3,11,0
"684",1982-11-15,27,14,2,0,0,1,6,0,0,NA,7,2,1,2,1,0,3,0,10,0,0,5,0,0,0,1,15,5
"685",1982-11-16,35,24,0,4,3,0,3,0,6,NA,2,3,0,1,3,0,1,1,11,1,0,4,1,0,0,0,13,2
"686",1982-11-17,35,29,0,1,0,0,1,0,2,NA,5,0,0,1,1,0,1,0,4,0,0,1,0,0,0,0,36,4
"687",1982-11-18,31,16,0,1,1,0,6,0,2,NA,7,1,1,1,1,0,3,1,11,0,6,5,1,0,0,0,7,2
"688",1982-11-19,21,3,0,3,0,1,0,0,4,NA,5,1,0,2,2,0,3,2,0,1,0,17,2,0,0,0,0,9
"689",1982-11-20,27,1,2,1,8,2,0,0,6,NA,4,3,6,1,1,0,8,2,0,2,0,21,2,0,0,1,13,0
"690",1982-11-21,1,2,0,0,0,0,0,0,0,NA,3,0,0,1,0,0,1,0,18,0,0,11,0,0,0,0,143,0
"691",1982-11-22,1,5,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,3,0,9,0,1,18,0,0,0,0,30,0
"692",1982-11-23,8,7,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,1,0,10,0,0,8,0,0,0,0,23,2
"693",1982-11-24,2,2,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,1,0,15,0,0,9,0,0,0,0,24,0
"694",1982-11-25,3,1,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,2,0,4,0,13,5,0,0,0,0,11,0
"695",1982-11-26,4,4,0,0,0,0,0,0,0,NA,2,0,0,1,0,0,2,0,3,0,16,7,0,0,0,0,3,2
"696",1982-11-27,13,15,0,0,0,0,0,0,0,NA,7,0,0,1,0,0,1,0,8,0,20,4,0,0,0,0,7,13
"697",1982-11-28,16,22,0,1,1,0,0,0,1,NA,10,0,0,1,0,0,2,1,20,1,12,12,1,0,0,0,15,49
"698",1982-11-29,6,23,0,1,1,1,0,0,1,NA,6,0,0,0,1,0,1,1,4,0,10,33,1,0,0,0,24,3
"699",1982-11-30,18,11,1,2,0,0,0,0,2,NA,5,0,2,2,1,0,4,2,8,0,8,12,2,0,0,0,14,2
"700",1982-12-01,5,23,0,0,0,0,0,0,0,NA,8,0,1,0,1,0,1,0,9,0,2,11,0,0,0,0,54,4
"701",1982-12-02,3,15,1,3,2,2,0,0,5,NA,5,2,2,1,3,0,4,1,9,1,8,41,1,0,0,0,19,5
"702",1982-12-03,1,8,0,1,1,1,0,0,3,NA,4,1,1,2,1,0,4,1,2,1,9,25,1,0,0,0,6,13
"703",1982-12-04,2,11,0,0,0,1,0,0,0,NA,6,0,0,0,0,0,1,0,9,0,3,8,0,0,0,0,10,14
"704",1982-12-05,20,3,0,1,1,0,0,0,1,NA,5,0,0,2,0,0,2,2,1,1,2,17,2,0,0,0,18,1
"705",1982-12-06,24,4,0,0,0,0,0,0,0,NA,2,6,0,4,0,0,5,0,12,0,0,3,0,0,0,0,7,2
"706",1982-12-07,15,1,0,0,0,0,0,0,0,NA,3,0,0,0,0,0,0,0,15,0,1,6,0,0,0,0,17,1
"707",1982-12-08,6,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0
"708",1982-12-09,5,4,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"709",1982-12-10,4,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0
"710",1982-12-11,7,7,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,1,0,5,0,2,3,0,0,0,0,169,0
"711",1982-12-12,8,1,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,192,0
"712",1982-12-13,4,4,0,0,1,0,0,0,1,NA,0,0,0,0,0,0,0,0,17,0,2,4,0,0,0,0,15,1
"713",1982-12-14,7,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,43,0
"714",1982-12-15,33,3,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"715",1982-12-16,10,4,0,0,0,0,0,0,1,NA,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,8,0
"716",1982-12-17,9,6,0,1,2,0,1,0,2,NA,5,0,0,1,0,0,2,1,0,0,0,3,1,0,0,0,9,0
"717",1982-12-18,4,8,2,5,6,2,2,0,7,NA,8,3,8,3,3,0,5,3,0,3,0,9,3,0,0,0,0,1
"718",1982-12-19,10,2,0,0,1,0,0,0,1,NA,5,0,2,1,0,0,3,0,0,0,0,9,0,0,0,0,0,0
"719",1982-12-20,7,4,0,1,0,1,0,0,1,NA,4,0,1,1,0,0,1,1,0,0,0,5,1,0,0,0,1,0
"720",1982-12-21,3,4,0,3,0,1,0,0,1,NA,3,0,2,1,1,0,1,1,13,2,5,1,1,0,0,0,11,0
"721",1982-12-22,3,8,0,2,1,3,0,0,1,NA,4,3,3,4,3,0,7,2,2,1,3,3,2,0,0,1,127,0
"722",1982-12-23,20,5,2,8,1,1,15,0,3,NA,9,3,3,6,4,0,9,5,0,4,1,0,5,0,0,2,157,0
"723",1982-12-24,3,6,4,0,2,0,7,0,3,NA,14,0,1,2,0,0,2,0,0,0,20,3,0,0,0,0,14,0
"724",1982-12-25,4,10,2,12,1,7,5,0,11,NA,27,5,8,3,9,0,8,5,0,1,3,10,5,0,0,1,16,0
"725",1982-12-26,3,4,0,0,0,2,0,0,1,NA,30,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,15,0
"726",1982-12-27,13,7,0,0,0,1,0,0,0,NA,43,0,0,0,0,0,1,1,0,0,23,17,1,0,0,0,31,0
"727",1982-12-28,7,2,0,0,0,0,0,0,0,NA,33,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"728",1982-12-29,3,6,0,0,0,0,0,0,0,NA,17,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0
"729",1982-12-30,7,8,0,1,2,0,0,0,2,NA,20,0,0,0,1,0,4,1,0,0,4,11,1,0,0,0,0,0
"730",1982-12-31,0,5,0,0,0,0,0,0,0,NA,26,0,0,0,0,0,1,0,0,0,10,15,0,0,0,0,14,0
"731",1983-01-01,1,16,0,0,0,0,0,0,0,NA,16,0,0,0,0,0,1,0,0,0,15,3,0,0,0,0,19,0
"732",1983-01-02,16,15,0,0,0,0,0,0,0,NA,35,0,0,0,0,0,1,0,0,0,16,7,0,0,0,0,159,0
"733",1983-01-03,7,8,0,0,0,0,0,0,0,NA,19,0,0,1,0,0,2,0,0,0,9,4,0,0,0,0,18,0
"734",1983-01-04,3,7,0,0,0,0,0,0,0,NA,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"735",1983-01-05,15,7,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,4,0
"736",1983-01-06,20,11,0,0,0,0,0,0,0,NA,3,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,169,3
"737",1983-01-07,5,8,0,0,0,0,0,0,0,NA,7,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,154,1
"738",1983-01-08,33,9,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1
"739",1983-01-09,27,10,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0
"740",1983-01-10,6,10,0,0,0,0,0,0,0,NA,14,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,6,0
"741",1983-01-11,2,15,0,0,0,0,0,0,0,NA,48,0,0,0,0,0,0,0,0,0,8,28,0,0,0,0,11,0
"742",1983-01-12,11,1,0,0,0,0,0,0,0,NA,49,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0
"743",1983-01-13,15,1,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744",1983-01-14,16,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,19,0
"745",1983-01-15,10,3,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28,2
"746",1983-01-16,0,13,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,2,0,7,7,0,0,0,0,26,5
"747",1983-01-17,1,3,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
"748",1983-01-18,1,8,0,0,0,0,0,0,0,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"749",1983-01-19,0,4,0,0,0,0,0,0,0,NA,11,0,0,0,0,0,0,0,10,0,1,2,0,0,0,0,14,2
"750",1983-01-20,1,11,0,0,0,0,0,0,0,NA,11,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,10,0
"751",1983-01-21,14,6,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0
"752",1983-01-22,5,5,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,12,0
"753",1983-01-23,4,6,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,14,0
"754",1983-01-24,6,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0
"755",1983-01-25,0,19,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,1,0,6,9,0,0,0,0,184,0
"756",1983-01-26,0,4,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,20,0
"757",1983-01-27,0,5,0,0,0,0,0,0,0,NA,13,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,20,3
"758",1983-01-28,4,11,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,6,0
"759",1983-01-29,22,8,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"760",1983-01-30,7,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"761",1983-01-31,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"762",1983-02-01,5,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0
"763",1983-02-02,27,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,45,0
"764",1983-02-03,11,1,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,8,0
"765",1983-02-04,14,0,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0
"766",1983-02-05,3,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0
"767",1983-02-06,13,1,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0
"768",1983-02-07,0,1,0,1,3,0,0,0,2,NA,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"769",1983-02-08,2,0,2,0,0,0,1,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
"770",1983-02-09,3,0,1,7,8,0,4,2,9,NA,0,2,4,2,8,0,6,1,0,0,0,2,1,0,0,3,0,0
"771",1983-02-10,7,4,2,1,1,0,1,0,3,NA,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"772",1983-02-11,8,4,1,0,0,0,9,0,3,NA,0,0,0,1,0,0,2,0,1,0,2,2,0,0,1,0,1,0
"773",1983-02-12,0,1,0,0,0,0,0,2,0,NA,0,0,0,0,0,0,1,0,6,0,2,2,0,0,2,0,4,0
"774",1983-02-13,0,10,0,0,0,0,0,2,0,NA,1,0,0,0,0,0,0,0,1,0,7,3,0,0,2,0,8,2
"775",1983-02-14,2,3,1,0,1,0,7,15,1,NA,26,0,1,0,0,0,1,0,4,0,11,1,0,0,7,0,16,8
"776",1983-02-15,7,6,0,1,2,0,0,0,2,NA,13,0,0,0,1,0,1,0,6,0,15,2,0,0,0,0,11,1
"777",1983-02-16,17,5,0,1,0,1,0,0,2,NA,6,3,1,0,0,0,1,0,2,0,16,0,0,0,0,0,19,0
"778",1983-02-17,0,0,0,2,0,0,0,0,1,NA,1,0,0,0,1,0,1,0,9,0,3,3,0,0,0,0,13,1
"779",1983-02-18,0,4,0,0,0,0,0,0,0,NA,11,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,13,4
"780",1983-02-19,0,26,0,0,2,0,1,0,2,NA,16,1,2,0,0,0,1,0,28,0,9,4,0,0,0,0,8,5
"781",1983-02-20,0,17,3,1,1,1,2,0,1,NA,6,1,0,0,1,0,1,0,0,0,13,2,0,0,0,0,29,0
"782",1983-02-21,2,8,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,129,0
"783",1983-02-22,8,6,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,5,6,0,0,0,0,3,0
"784",1983-02-23,0,2,0,2,7,0,0,0,2,NA,0,1,3,1,2,0,1,1,0,0,2,2,1,0,0,0,0,0
"785",1983-02-24,1,10,0,0,2,0,0,0,2,NA,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786",1983-02-25,28,3,1,3,6,1,3,1,3,NA,16,0,3,0,2,0,2,2,0,0,0,4,2,0,0,0,0,0
"787",1983-02-26,0,10,0,1,0,0,0,0,1,NA,9,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"788",1983-02-27,12,8,3,3,6,3,0,0,3,NA,2,1,3,2,2,0,3,2,0,1,0,0,2,0,0,0,0,0
"789",1983-02-28,31,13,0,1,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"790",1983-03-01,54,13,0,0,0,0,0,0,0,NA,14,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,1
"791",1983-03-02,46,7,0,0,0,0,0,0,0,NA,11,3,5,3,0,0,7,0,0,0,0,6,0,0,0,0,10,0
"792",1983-03-03,15,3,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0
"793",1983-03-04,1,5,0,0,0,0,0,0,0,NA,6,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0
"794",1983-03-05,6,9,0,0,0,0,0,0,0,NA,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0
"795",1983-03-06,14,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"796",1983-03-07,10,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
"797",1983-03-08,10,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0
"798",1983-03-09,0,0,0,0,0,0,0,0,0,NA,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"799",1983-03-10,0,16,0,0,0,0,0,0,0,NA,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0
"800",1983-03-11,7,14,0,0,0,0,0,0,0,NA,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0
"801",1983-03-12,11,4,0,0,0,0,0,0,0,NA,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,10,0
"802",1983-03-13,8,4,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,7,0
"803",1983-03-14,14,12,0,0,0,0,0,0,0,NA,10,0,0,0,0,0,0,0,21,0,0,18,0,0,0,0,10,0
"804",1983-03-15,29,17,0,0,1,0,0,0,0,NA,15,0,1,0,0,0,0,0,1,0,2,16,0,0,0,0,26,0
"805",1983-03-16,9,15,0,3,3,2,0,0,4,NA,12,2,2,0,5,0,2,1,3,0,7,22,1,0,0,2,36,0
"806",1983-03-17,4,4,0,2,2,1,0,0,4,NA,1,2,1,0,2,0,1,1,0,0,8,18,1,0,0,0,13,0
"807",1983-03-18,2,3,0,2,0,0,2,0,1,NA,1,1,0,0,1,0,0,0,0,0,2,3,0,0,0,0,18,1
"808",1983-03-19,15,2,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,9,0
"809",1983-03-20,35,3,0,2,2,0,0,0,0,NA,1,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0
"810",1983-03-21,22,0,2,3,6,1,2,0,2,NA,2,2,3,1,5,0,2,1,0,1,0,0,1,0,0,3,0,0
"811",1983-03-22,3,0,5,3,3,3,4,0,3,NA,5,1,3,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0
"812",1983-03-23,2,10,0,3,2,0,0,0,4,NA,17,0,1,0,2,0,4,1,0,0,0,12,1,0,0,0,13,0
"813",1983-03-24,6,6,5,3,6,2,1,0,3,NA,13,1,2,2,4,0,5,0,0,0,1,5,0,0,0,1,8,0
"814",1983-03-25,14,3,2,4,3,0,3,0,3,NA,3,2,1,0,5,0,5,0,0,0,2,0,0,0,0,2,4,1
"815",1983-03-26,30,5,1,2,1,1,0,0,2,NA,3,2,1,1,2,0,2,0,1,0,0,3,0,0,0,0,7,1
"816",1983-03-27,18,2,1,1,4,1,1,1,1,NA,6,0,1,1,0,0,6,1,15,0,1,0,1,0,0,0,6,1
"817",1983-03-28,19,17,4,1,1,0,5,0,2,NA,11,1,1,1,0,1,1,1,1,0,0,2,1,2,1,1,2,2
"818",1983-03-29,22,15,0,1,0,0,5,11,1,NA,12,0,1,0,1,21,1,0,0,0,0,6,0,18,2,1,0,0
"819",1983-03-30,49,7,8,7,2,8,1,0,6,NA,9,11,8,8,12,16,13,3,0,2,3,8,3,7,0,12,12,0
"820",1983-03-31,9,9,8,6,7,4,10,3,14,NA,3,4,3,9,8,12,13,3,0,1,0,5,3,17,0,5,7,0
"821",1983-04-01,31,19,1,1,5,1,24,2,4,NA,2,3,3,2,1,3,9,0,0,0,0,15,0,1,3,4,0,1
"822",1983-04-02,58,6,1,3,12,0,9,3,6,NA,2,5,1,3,6,10,6,0,0,0,0,14,0,9,4,3,0,1
"823",1983-04-03,18,15,4,1,0,0,3,0,1,NA,5,0,1,0,0,9,3,0,0,0,0,7,0,10,0,1,1,1
"824",1983-04-04,20,2,2,0,0,0,14,3,0,NA,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0
"825",1983-04-05,21,5,1,3,1,0,0,2,3,NA,11,0,1,0,1,0,0,2,9,0,0,7,2,0,0,0,8,0
"826",1983-04-06,37,3,0,0,0,0,0,0,0,NA,10,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,2,0
"827",1983-04-07,30,6,0,0,2,0,0,0,2,NA,7,1,1,0,1,0,1,0,4,0,1,0,0,0,0,0,2,1
"828",1983-04-08,25,2,2,0,0,0,2,1,1,NA,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"829",1983-04-09,12,11,6,0,2,0,5,1,1,NA,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"830",1983-04-10,10,3,13,4,7,0,13,0,7,NA,4,3,2,2,6,5,5,1,0,1,0,2,1,1,0,4,0,1
"831",1983-04-11,12,3,2,0,2,0,0,1,1,NA,9,0,1,0,1,0,2,0,0,0,0,2,0,0,0,1,0,0
"832",1983-04-12,33,19,0,0,0,0,0,3,1,NA,27,0,0,0,0,0,3,0,0,0,2,14,0,0,2,0,2,0
"833",1983-04-13,49,5,4,2,0,0,3,3,2,NA,14,2,2,0,2,0,0,0,1,0,0,0,0,0,1,0,6,0
"834",1983-04-14,63,6,1,0,1,0,0,0,1,NA,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0
"835",1983-04-15,36,5,0,0,0,0,0,2,1,NA,6,0,0,0,0,0,0,0,1,0,2,8,0,0,0,0,16,0
"836",1983-04-16,28,7,0,0,0,0,1,2,0,NA,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,20,0
"837",1983-04-17,19,3,1,2,3,0,0,3,1,NA,3,2,3,0,4,0,4,0,7,0,1,0,0,0,2,3,12,0
"838",1983-04-18,15,0,6,16,12,3,3,8,11,NA,2,16,12,3,22,0,7,4,1,1,3,0,4,0,2,13,6,0
"839",1983-04-19,9,0,5,4,9,5,2,8,8,NA,0,5,9,4,6,16,9,3,4,2,0,0,3,4,8,6,2,0
"840",1983-04-20,12,2,0,0,1,0,3,1,2,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,2,0
"841",1983-04-21,24,1,0,0,0,0,3,0,1,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
"842",1983-04-22,25,0,0,0,1,1,1,6,0,NA,1,0,1,1,0,0,1,0,9,0,1,0,0,0,1,0,4,0
"843",1983-04-23,7,0,5,0,3,0,6,7,1,NA,3,1,0,0,1,5,2,0,15,0,0,0,0,3,0,1,8,0
"844",1983-04-24,16,1,2,1,1,0,4,1,1,NA,4,2,1,2,4,0,5,0,14,0,0,0,0,1,3,3,9,0
"845",1983-04-25,15,2,0,0,1,0,0,1,1,NA,9,1,0,1,0,3,2,0,5,0,0,0,0,0,0,0,6,0
"846",1983-04-26,28,8,6,3,6,2,30,19,2,NA,8,3,1,1,4,16,3,1,31,2,0,0,1,12,14,2,5,2
"847",1983-04-27,23,3,20,10,10,4,15,8,12,NA,11,12,10,9,12,1,15,4,23,6,0,0,4,2,15,11,17,2
"848",1983-04-28,8,11,0,0,0,0,0,0,1,NA,14,0,0,0,0,0,1,0,12,0,0,0,0,1,0,0,13,0
"849",1983-04-29,30,1,0,0,0,0,2,1,0,NA,10,1,1,0,0,0,0,0,19,0,0,1,0,0,0,0,10,2
"850",1983-04-30,18,1,0,0,0,0,2,0,0,NA,1,1,0,1,0,0,2,0,13,0,0,2,0,0,0,0,6,2
"851",1983-05-01,16,1,0,1,2,1,0,0,2,NA,1,1,1,2,1,8,5,1,13,0,0,0,1,9,4,0,3,3
"852",1983-05-02,15,1,3,3,8,0,1,12,7,NA,5,1,1,6,3,0,9,0,0,1,0,0,0,0,7,1,0,1
"853",1983-05-03,16,1,3,3,5,0,2,2,6,NA,2,5,1,2,4,1,6,0,8,0,0,1,0,0,0,3,0,0
"854",1983-05-04,33,2,0,0,1,0,1,2,0,NA,2,0,0,1,0,0,2,0,1,1,0,3,0,0,1,1,2,1
"855",1983-05-05,44,0,6,8,14,4,3,1,9,NA,0,9,8,2,7,1,5,5,2,1,0,0,5,7,4,6,1,2
"856",1983-05-06,51,0,0,0,1,0,0,0,0,NA,0,1,0,1,0,0,2,0,9,0,0,0,0,0,0,0,1,0
"857",1983-05-07,27,1,0,0,0,0,4,3,0,NA,0,1,0,0,0,0,2,0,12,0,0,0,0,0,2,1,0,0
"858",1983-05-08,14,0,13,4,4,1,6,2,1,NA,0,6,6,2,7,0,4,0,0,0,0,0,0,0,4,5,0,0
"859",1983-05-09,4,0,11,8,10,1,7,2,11,NA,9,10,10,7,10,1,12,4,9,2,0,0,4,1,0,4,0,0
"860",1983-05-10,2,6,0,0,3,0,0,0,1,NA,28,0,0,3,0,0,4,1,13,1,0,0,1,0,0,0,2,0
"861",1983-05-11,14,3,0,0,0,3,0,0,0,NA,5,0,0,1,0,0,2,0,3,0,0,0,0,0,2,0,1,0
"862",1983-05-12,24,3,0,2,5,0,1,0,3,NA,2,1,4,1,3,0,3,0,0,0,0,0,0,0,4,1,1,1
"863",1983-05-13,13,0,0,0,0,0,1,0,0,NA,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
"864",1983-05-14,14,0,7,5,4,5,16,18,4,NA,1,4,5,4,6,6,6,2,0,3,0,0,2,11,9,3,0,1
"865",1983-05-15,3,0,4,7,6,3,7,21,9,NA,2,8,7,27,8,7,23,8,0,9,0,0,8,1,8,8,0,1
"866",1983-05-16,5,1,2,3,6,8,0,1,4,NA,0,3,8,1,5,0,4,0,0,0,0,0,0,0,0,8,0,4
"867",1983-05-17,2,0,2,3,7,3,0,0,5,NA,0,2,1,1,2,2,6,1,7,1,0,0,1,7,0,1,0,2
"868",1983-05-18,7,0,3,5,2,2,4,2,3,NA,0,4,1,2,4,6,4,3,4,1,0,0,3,8,0,2,0,0
"869",1983-05-19,0,1,5,2,3,1,5,4,7,NA,2,1,2,9,3,3,10,1,3,2,0,0,1,3,0,2,0,0
"870",1983-05-20,1,1,3,4,4,1,3,6,5,NA,0,1,4,4,5,0,7,1,1,0,0,0,1,9,3,2,0,0
"871",1983-05-21,5,0,6,12,18,0,6,1,13,NA,1,11,2,6,16,3,9,4,0,1,0,0,4,0,1,10,0,0
"872",1983-05-22,0,0,1,8,3,2,1,1,14,NA,3,6,2,5,5,0,8,6,1,2,0,0,6,1,0,3,0,0
"873",1983-05-23,0,0,2,3,5,2,1,0,7,NA,5,4,2,2,3,0,4,1,3,1,0,0,1,0,0,1,0,0
"874",1983-05-24,4,0,0,3,3,3,0,0,3,NA,0,3,3,1,3,9,2,2,10,1,0,0,2,1,2,3,0,0
"875",1983-05-25,16,2,2,6,5,7,3,2,5,NA,1,3,6,3,6,3,4,4,3,2,0,0,4,3,1,4,0,0
